id	text
card@desc@c_1062_srt4_rsp5	伤害#result_coeff_ev_1##n_result_damage_1#<br>按照此卡牌使用的数量（<cc>#cs_tv_cs01_0610#</>），伤害量+#cs_ev_2_0#%（最多#cs_tv_max_cs01_0610#）<br>[fc]暴击时移动至手牌<br>（每回合<cc>1</>次）[/]
card@desc@c_1062_uni1	$抽牌堆$或$坟墓$中的<cc><u>锚砲</u></>移动至手牌
card@desc@c_1062_uni1_rsp1	赋予所有<cc><u>锚砲</u></>$回收$
card@desc@c_1062_uni1_rsp2	$抽牌堆$或$坟墓$中的<br><cc><u>锚砲</u></>移动至手牌，[fc]对该卡牌赋予$保留$[/]
card@desc@c_1062_uni1_rsp3	$抽牌堆$或$坟墓$中的[fc]<cc><u>锚砲</u></>移动至手牌[/]
card@desc@c_1062_uni1_rsp4	$抽牌堆$或$坟墓$中的<cc><u>锚砲</u></>移动至手牌，[fc]持续<cc>1</>回合，该卡牌的伤害量增加#cs_ev_1_0#%[/]
card@desc@c_1062_uni1_rsp5	$抽牌堆$或$坟墓$中的<cc><u>锚砲</u></>移动至手牌，[fc]持续<cc>1</>回合，该卡牌的暴击率+#cs_ev_1_0#%[/]
card@desc@c_1062_uni2	对所有敌人造成#result_damage_0#伤害<br>为单一目标时伤害量+#result_ecdv0_1#%
card@desc@c_1062_uni2_rsp2	对所有敌人造成[fc]#result_damage_pct_off_0#[/]%伤害
card@desc@c_1062_uni2_rsp3	对所有敌人造成[fc]#result_damage_pct_off_0#[/]%伤害<br>[fc]$击杀$：再发动<cc>1</>次该卡牌<br>（最多<cc>1</>次）[/]
card@desc@c_1062_uni2_rsp4	对所有敌人造成[fc]#result_damage_pct_off_0#[/]%伤害<br>[fc]按照打击的目标数量，<br>接下来使用的自身攻击卡牌<br>伤害量+#during_cs_ev_0_0#%[/]
card@desc@c_1062_uni2_rsp5	对所有敌人造成[fc]#result_damage_pct_off_0#[/]%伤害<br>[fc]$连击$：此卡牌费用变更为#cs_ev_1_0#[/]
card@desc@c_1062_uni3	持续<cc>1</>回合，<br>自身攻击卡牌伤害量增加#cs_ev_0_0#%
card@desc@c_1062_uni3_rsp1	持续<cc>1</>回合，<br>自身攻击卡牌伤害量增加[fc]<cc>40</>[/]%
card@desc@c_1062_uni3_rsp2	接下来使用的自身的攻击卡牌伤害量增加#cs_ev_0_0#%，造成#cs_ev_0_1#$韧性伤害$
card@desc@c_1062_uni3_rsp3	持续<cc>1</>回合，[fc]按照手牌自身卡牌数量[/]<br>使自身攻击卡牌伤害量+[fc]#cs_ev_0_0#%[/]
card@desc@c_1062_uni3_rsp4	持续<cc>1</>回合，<br>自身攻击卡牌的伤害量增加#cs_ev_0_0#%<br>[fc]自身卡牌$抽取$#result_ev_1#[/]
card@desc@c_1062_uni3_rsp5	自身攻击卡牌伤害量增加#cs_ev_0_0#%
card@desc@c_1062_uni4	手牌的<cc><u>锚砲</u></><br>持续<cc>1</>回合，费用增加#cs_ev_0_0#，<br>伤害量增加#cs_ev_1_0#%
card@desc@c_1064_cre1	造成#result_coeff_ev_0#伤害<br>获得#result_coeff_ev_1#$治愈$
card@desc@c_1064_cre2	造成#result_coeff_ev_0#伤害<br>获得#result_coeff_ev_1#$治愈$
card@desc@c_1064_cre3	造成#result_coeff_ev_0#伤害
card@desc@c_1064_eps	对所有敌人造成#result_coeff_ev_0##n_result_damage_0#伤害<br>将手牌的<cc><u>虚无</u></>全部$消灭$<br>依消灭数量，伤害量+#result_coeff_ecdv0_0#
card@desc@c_1064_eps_lbk	对所有敌人造成#result_coeff_ev_0##n_result_damage_0#伤害<br>将手牌与$坟墓$中的<cc><u>虚无</u></>全部$消灭$<br>依消灭数量伤害量+#result_coeff_ecdv0_0#
card@desc@c_1064_srt1	造成#result_coeff_ev_0#伤害
card@desc@c_1064_srt1_pot	造成#result_coeff_ev_0#伤害<br>生成#result_ev_1#张<cc><u>虚无</u></>
card@desc@c_1064_srt2	造成#result_coeff_ev_0#伤害
card@desc@c_1064_srt2_pot	造成#result_coeff_ev_0#伤害<br>生成#result_ev_1#张<cc><u>虚无</u></>
card@desc@c_1064_srt3	获得#result_coeff_ev_0#$治愈$
card@desc@c_1064_srt3_pot	获得#result_coeff_ev_0#$治愈$<br>生成#result_ev_1#张<cc><u>虚无</u></>
card@desc@c_1064_srt4	造成#result_coeff_ev_0#伤害<br>生成#result_ev_1#张<cc><u>虚无</u></>
card@desc@c_1064_srt4_rsp1	造成[fc]#result_coeff_pct_off_ev_0#[/]%伤害<br>生成[fc]#result_ev_1#[/]张<cc><u>虚无</u></>
card@desc@c_1064_srt4_rsp2	造成#result_damage_0#伤害<br>生成#result_ev_1#张<cc><u>虚无</u></><br>[fc]按照$消灭$的<cc><u>虚无</u></>[/]数量[fc]，伤害量+#basic_ecdv0_0#%[/]
card@desc@c_1064_srt4_rsp3	造成#result_coeff_ev_0#伤害<br>生成#result_ev_1#张<cc><u>虚无</u></><br>[fc]赋予该卡牌[/][fc]$蒸发$[/]
card@desc@c_1064_srt4_rsp4	造成#result_damage_0#伤害<br>按照[fc]<cc>$X$</>的伤害量+#result_coeff_ev_1#%<br>生成<cc>X+1</>张<cc><u>虚无</u></>[/]
card@desc@c_1064_srt4_rsp5	伤害#result_damage_1#<br>生成#result_ev_0#张<cc><u>虚无</u></><br>[fc]本次战斗期间按照<cc><u>虚无</u></>[/][fc]数量，伤害量+#basic_ecdv0_1#%[/]
card@desc@c_1064_uni1	对所有敌人造成#result_coeff_ev_0#伤害<br>$消灭$卡牌时<br>此卡牌持续<cc>1</>回合，费用减少<cc>1</>
card@desc@c_1064_uni1_rsp1	对所有敌人造成[fc]#result_coeff_pct_off_ev_0#[/]%伤害<br>$消灭$卡牌时，<br>此卡牌持续<cc>1</>回合，费用减少<cc>1</>
card@desc@c_1064_uni1_rsp2	[fc]对随机[/]敌人造成#result_damage_0#×#result_ecv_0#伤害<br>$消灭$卡牌时，<br>此卡牌持续<cc>1</>回合费用减少<cc>1</>
card@desc@c_1064_uni1_rsp3	对所有敌人造成[fc]#result_coeff_pct_off_ev_0#[/]%伤害<br>[fc]依$消灭$的<cc><u>虚无</u></>[/]数量<br>费用减少
card@desc@c_1064_uni1_rsp4	对所有敌人造成[nfc]#result_damage_pct_off_0#[/]%伤害<br>依本回合$消灭$的卡牌数#condition_value_stack_0_0#<br>[fc]伤害量+#ecdv0_0#%[/]
card@desc@c_1064_uni1_rsp5	对所有敌人造成#result_coeff_pct_off_ev_0#%伤害<br>[fc]本回合若有$消灭$的卡牌<br>对所有敌人造成#result_ev_1#层<color_orange>痛苦</>[/]
card@desc@c_1064_uni2	造成#result_damage_0#伤害<br>按照$消灭$的<cc><u>虚无</u></>数量，伤害量+#basic_ecdv0_0#%
card@desc@c_1064_uni2_rsp1	造成[fc]#result_coeff_pct_off_ev_0#[/]%伤害<br>[fc]发动手牌中的#result_ev_1#张[/][fc]<cc><u>虚无</u></>[/]
card@desc@c_1064_uni2_rsp2	造成#result_damage_0#伤害<br>按照$消灭$卡牌的数量，伤害量+#result_coeff_ecdv0_0#<br>（最多<cc>10</>次）
card@desc@c_1064_uni2_rsp3	[fc]随机敌人[/]伤害[fc]#result_coeff_pct_off_ev_0#[/]%<br>按照$消灭$的<cc><u>虚无</u></>数量<br>[fc]额外打击<cc>1</>次<br>（最多<cc>5</>次）[/]
card@desc@c_1064_uni2_rsp4	造成[fc]#result_coeff_pct_off_ev_0#[/]%伤害<br>每有<cc>5</>张$消灭$的<cc><u>虚无</u></>卡牌<br>[fc]额外打击<cc>1</>次<br>（最多<cc>2</>次）[/]
card@desc@c_1064_uni2_rsp5	$消灭$[fc]<cc><u>虚无</u></>[/]卡牌时，[fc]对随机敌人造成<cc>100</>%的$固定伤害$[/]
card@desc@c_1064_uni3	生成<cc><u>虚无</u></>时，变更为具备伤害、$治愈$<cc>100</>%效果且费用为<cc>1</>的攻击卡牌
card@desc@c_1064_uni3_rsp1	生成<cc><u>虚无</u></>时，变更为具备伤害、$治愈$[fc]<cc>150</>[/]%效果且费用为<cc>1</>的攻击卡牌
card@desc@c_1064_uni3_rsp2	生成<cc><u>虚无</u></>时，变更为具备伤害量、$治愈$量<cc>80</>%效果且费用为<cc>1</>的攻击卡牌
card@desc@c_1064_uni3_rsp3	生成<cc><u>虚无</u></>时，变更为具备[fc]伤害<cc>200</>%[/]效果且费用为<cc>1</>的攻击卡牌
card@desc@c_1064_uni3_rsp4	[fc]将手牌中的<br><cc><u>虚无</u></>[/][fc]、状态异常、诅咒卡牌全部$消灭$<br>依消灭数量$抽取$[/]
card@desc@c_1064_uni3_rsp5	[fc]$消灭$<cc>2</>张[/][fc]<cc><u>虚无</u></>[/][fc]卡牌时<br>使所有敌人<color_orange>痛苦</color_orange><cc>2</>[/]
card@desc@c_1064_uni4	造成#result_coeff_ev_1#伤害<br>生成<cc>3</>张<cc><u>虚无</u></><br>依生成数量伤害量+#result_coeff_ecdv0_1#
card@desc@c_1064_uni4_lbk	造成#result_coeff_ev_1#伤害<br>生成<cc>5</>张<cc><u>虚无</u></><br>依生成数量伤害量+#result_coeff_ecdv0_1#
card@desc@c_30047_bhc1	附加#result_ev_0#层<color_orange>虚弱</><br>$韧性$伤害#result_ev_1#
card@desc@c_30047_eps	所有敌人$基于防御数值的伤害$#result_damage_0#<br>费用最高的卡牌#result_ev_2#张的费用总和#n_result_vt_mul_1_1#的伤害量+#result_ev_1#%，该卡牌$消灭$
card@desc@c_30047_srt1	$基于防御数值的伤害$#result_damage_0#
card@desc@c_30047_srt1_pot	$基于防御数值的伤害$#result_damage_0#<br><cc>1</>回合内$消灭$卡牌的伤害量#cs_ev_1_0#%增加<br>(最多#cs_tv_max_cs01_0853#层叠加)
card@desc@c_30047_srt2	$基于防御数值的伤害$#result_damage_0#
card@desc@c_30047_srt2_pot	$基于防御数值的伤害$#result_damage_0#<br><cc>1</>回合内$消灭$卡牌的伤害量#cs_ev_1_0#%增加<br>(最多#cs_tv_max_cs01_0853#层叠加)
card@desc@c_30047_srt3	$护盾$#result_damage_0#
card@desc@c_30047_srt4	$基于防御数值的伤害$#result_damage_0#<br>$焚烧$：<cc><u>破碎 Lv. 1</u></>#result_ev_1#张生成
card@desc@c_30047_srt4_mut	$基于防御数值的伤害$#result_damage_0#<br>$焚烧$：<cc><u>破碎 Lv. 2</u></>#result_ev_1#张生成
card@desc@c_30047_srt4_mut2	$基于防御数值的伤害$#result_damage_0#<br>$焚烧$：<cc><u>破碎 Lv. 3</u></>#result_ev_1#张生成
card@desc@c_30047_srt4_mut3	$基于防御数值的伤害$#result_damage_0#<br>$焚烧$：回合开始时手牌中生成<cc><u>破碎</u></>#result_ev_1#张
card@desc@c_30047_srt4_rsp1	$基于防御数值的伤害$[fc]#result_damage_pct_off_0#[/]%<br>[fc]$护盾$#result_coeff_ev_1#[/]<br>$焚烧$：[fc]<cc><u>破碎(铁甲) Lv. 1</u></>[/]#result_ev_2#张生成
card@desc@c_30047_srt4_rsp1_mut	$基于防御数值的伤害$#result_damage_0#<br>$护盾$#result_coeff_ev_1#<br>$焚烧$：<cc><u>破碎(铁甲) Lv. 2</u></>#result_ev_2#张生成
card@desc@c_30047_srt4_rsp1_mut2	$基于防御数值的伤害$#result_damage_0#<br>$护盾$#result_coeff_ev_1#<br>$焚烧$：<cc><u>破碎(铁甲) Lv. 3</u></>#result_ev_2#张生成
card@desc@c_30047_srt4_rsp1_mut3	$基于防御数值的伤害$#result_damage_0#<br>$护盾$#result_coeff_ev_1#<br>$焚烧$：回合开始时手牌中生成<cc><u>破碎(铁甲)</u></>#result_ev_2#张
card@desc@c_30047_srt4_rsp2	$基于防御数值的伤害$[nfc]#result_damage_pct_off_0#[/]%<br>$焚烧$：[fc]<cc><u>破碎(极强) Lv. 1</u></>[/]#result_ev_1#张生成
card@desc@c_30047_srt4_rsp2_mut	$基于防御数值的伤害$#result_damage_0#<br>$焚烧$：<cc><u>破碎(极强) Lv. 2</u></>#result_ev_1#张生成
card@desc@c_30047_srt4_rsp2_mut2	$基于防御数值的伤害$#result_damage_0#<br>$焚烧$：<cc><u>破碎(极强) Lv. 3</u></>#result_ev_1#张生成
card@desc@c_30047_srt4_rsp2_mut3	$基于防御数值的伤害$#result_damage_0#<br>$焚烧$：<cc><u>破碎(极强) Lv. 4</u></>#result_ev_1#张生成
card@desc@c_30047_srt4_rsp2_mut4	$基于防御数值的伤害$#result_damage_0#<br>$焚烧$：<cc><u>破碎(极强) Lv. 5</u></>#result_ev_1#张生成
card@desc@c_30047_srt4_rsp2_mut5	$基于防御数值的伤害$#result_damage_0#<br>$焚烧$：回合开始时手牌中生成<cc><u>破碎(极强)</u></>#result_ev_1#张
card@desc@c_30047_srt4_rsp3	$基于防御数值的伤害$[fc]#result_damage_pct_off_0#[/]%<br>$焚烧$：[fc]<cc><u>破碎(闪光) Lv. 1</u></>[/]#result_ev_1#张生成
card@desc@c_30047_srt4_rsp3_mut	$基于防御数值的伤害$#result_damage_0#<br>$焚烧$：<cc><u>破碎(闪光) Lv. 2</u></>#result_ev_1#张生成
card@desc@c_30047_srt4_rsp3_mut2	$基于防御数值的伤害$#result_damage_0#<br>$焚烧$：<cc><u>破碎(闪光) Lv. 3</u></>#result_ev_1#张生成
card@desc@c_30047_srt4_rsp3_mut3	$基于防御数值的伤害$#result_damage_0#<br>$焚烧$：回合开始时手牌中生成<cc><u>破碎(闪光)</u></>#result_ev_1#张
card@desc@c_30047_srt4_rsp4	[fc]所有敌人[/]$基于防御数值的伤害$[fc]#result_damage_pct_off_0#[/]%<br>[fc]目标数#n_result_vt_mul_1_1#的伤害量#result_ev_1#%减少[/]<br>$焚烧$：[fc]<cc><u>破碎(灭杀) Lv. 1</u></>[/]#result_ev_2#张生成
card@desc@c_30047_srt4_rsp4_mut	所有敌人$基于防御数值的伤害$#result_damage_0#<br>目标数#n_result_vt_mul_1_1#的伤害量#result_ev_1#%减少<br>$焚烧$：<cc><u>破碎(灭杀) Lv. 2</u></>#result_ev_2#张生成
card@desc@c_30047_srt4_rsp4_mut2	所有敌人$基于防御数值的伤害$#result_damage_0#<br>目标数#n_result_vt_mul_1_1#的伤害量#result_ev_1#%减少<br>$焚烧$：<cc><u>破碎(灭杀) Lv. 3</u></>#result_ev_2#张生成
card@desc@c_30047_srt4_rsp4_mut3	所有敌人$基于防御数值的伤害$#result_damage_0#<br>目标数#n_result_vt_mul_1_1#的伤害量#result_ev_1#%减少<br>$焚烧$：回合开始时手牌中生成<cc><u>破碎(灭杀)</u></>#result_ev_2#张
card@desc@c_30047_srt4_rsp5	$基于防御数值的伤害$[fc]#result_damage_pct_off_0#[/]%<br>[fc]友方$反击$时此卡牌发动[/]<br>$焚烧$：[fc]<cc><u>破碎(奇袭) Lv. 1</u></>[/]#result_ev_1#张生成
card@desc@c_30047_srt4_rsp5_mut	$基于防御数值的伤害$#result_damage_0#<br>友方$反击$时此卡牌发动<br>$焚烧$：<cc><u>破碎(奇袭) Lv. 2</u></>#result_ev_1#张生成
card@desc@c_30047_srt4_rsp5_mut2	$基于防御数值的伤害$#result_damage_0#<br>友方$反击$时此卡牌发动<br>$焚烧$：<cc><u>破碎(奇袭) Lv. 3</u></>#result_ev_1#张生成
card@desc@c_30047_srt4_rsp5_mut3	$基于防御数值的伤害$#result_damage_0#<br>友方$反击$时此卡牌发动<br>$焚烧$：回合开始时手牌中生成<cc><u>破碎(奇袭)</u></>#result_ev_2#张
card@desc@c_30047_uni1	$基于防御数值的伤害$#result_damage_0#<br>$基于伤害的护盾$#dmg_attr_leech_shield_0#%<br><cc>1</>回合内$消灭$卡牌的伤害量#result_ev_1#%增加
card@desc@c_30047_uni1_rsp2	$基于防御数值的伤害$[fc]#result_damage_pct_off_0#[/]%<br>$基于伤害的护盾$#dmg_attr_leech_shield_0#%<br>[fc]本回合有$消灭$的卡牌时，此卡牌<cc>1</>回合内直到使用时[/]伤害量[fc]#cs_ev_1_0#[/]%增加
card@desc@c_30047_uni1_rsp3	$基于防御数值的伤害$[fc]#result_damage_pct_off_0#[/]%<br>$基于伤害的护盾$#dmg_attr_leech_shield_0#%<br><cc>1</>回合内[fc]技能卡牌的$护盾$获取量#cs_ev_1_0#[/]%增加
card@desc@c_30047_uni1_rsp4	$基于防御数值的伤害$#result_damage_0#<br>$基于伤害的护盾$#dmg_attr_leech_shield_0#%<br>[fc]手牌中$消灭$卡牌数量#n_result_vt_mul_1_1#[/]伤害量[fc]+#result_ev_1#%[/]
card@desc@c_30047_uni1_rsp5	$基于防御数值的伤害$[fc]#result_damage_pct_off_0#[/]%<br>$基于伤害的护盾$#dmg_attr_leech_shield_0#%<br><cc>1</>回合内$消灭$卡牌[fc]发动时获得#cs_ev_1_0#层<color_orange>反击</>[/]
card@desc@c_30047_uni2	$基于防御数值的伤害$#result_damage_0#<br>手牌中费用最高的$消灭$卡牌的费用#n_result_vt_mul_1_1#的伤害量#result_ev_1#%增加，该卡牌$消灭$
card@desc@c_30047_uni2_rsp2	$基于防御数值的伤害$[fc]#result_damage_pct_off_0#[/]%<br>手牌中费用最高的卡牌的费用#n_result_vt_mul_1_1#的伤害量#result_ev_1#%增加
card@desc@c_30047_uni2_rsp3	[fc]手牌中的<cc><u>破碎</u></>[/] [fc]卡牌变更为最终阶段[/]
card@desc@c_30047_uni2_rsp4	手牌中随机其他战斗员的$消灭$卡牌#result_ev_0#张$消灭$<br>该数量的下一张使用的自身攻击卡牌直到使用时伤害量#result_ev_1#%增加
card@desc@c_30047_uni2_rsp5	$基于防御数值的伤害$[fc]#result_damage_pct_off_0#[/]%<br>[fc]持有$反击$的友方数量#n_result_vt_mul_1_1#的伤害量#result_ev_1#%增加[/]
card@desc@c_30047_uni3	通过能力获得$护盾$时获得#result_ev_0#层<color_orange>磨刃</>
card@desc@c_30047_uni3_rsp1	[fc]卡牌$消灭$时[/]获得#result_ev_0#层<color_orange>磨刃</>
card@desc@c_30047_uni3_rsp2	[fc]$护盾$获取量#cs_ev_0_0#%增加，[/]通过能力获得$护盾$时获得#cs_ev_0_1#层<color_orange>磨刃</>
card@desc@c_30047_uni3_rsp4	[fc]获得$反击$时$磨刃+$[/]#result_ev_0#
card@desc@c_30047_uni3_rsp5	[fc]回合开始时手牌中的<cc><u>破碎</u></>[/][fc]卡牌发动#result_ev_0#次[/]
card@desc@c_30047_uni4	手牌中费用最高的自身攻击卡牌#result_ev_0#张发动，该卡牌$消灭$
card@desc@c_30047_uni4_lbk	对目标发动手牌中费用最高的自身攻击卡牌#result_ev_0#张，该卡牌$消灭$
card@desc@c_30075_cre1	造成#result_coeff_ev_0#伤害<br>获得#result_ev_1#层<color_orange>残光</><br>$击破$时，从坟墓移动至手牌
card@desc@c_30075_eps	对所有敌人造成#result_coeff_ev_0#伤害<br>将$消耗$的<cc><u>定位雷射L</u></>移至手牌
card@desc@c_30075_eps_lbk	对所有敌人造成#result_coeff_ev_0#伤害<br>将$消灭$的<cc><u>定位雷射L</u></>移至手牌，并赋予该卡牌$快速$
card@desc@c_30075_srt1	造成#result_coeff_ev_0#伤害
card@desc@c_30075_srt1_pot	造成#result_coeff_ev_0#伤害<br>以#run_pct_1#的机率生成<cc>1</>张<cc><u>定位雷射L</u></>
card@desc@c_30075_srt2	造成#result_coeff_ev_0#伤害
card@desc@c_30075_srt2_pot	造成#result_coeff_ev_0#伤害<br>以#run_pct_1#的机率生成<cc>1</>张<cc><u>定位雷射L</u></>
card@desc@c_30075_srt3	获得#result_coeff_ev_0#$护盾$
card@desc@c_30075_srt4	造成#result_coeff_ev_0#伤害<br>获得#result_ev_1#层<color_orange>残光</><br>$击破$时，从$坟墓$移动至手牌
card@desc@c_30075_srt4_rsp1	造成[fc]#result_coeff_pct_off_ev_0#[/]%伤害<br>[fc]$击破$时，移动至手牌中<br>$破坏$：额外打击#result_ev_1#次[/]
card@desc@c_30075_srt4_rsp2	造成[fc]#result_damage_pct_off_0#[/]%伤害<br>$残光$ [fc]#result_ev_1#[/]<br>[fc]$击破$时，移至手牌[/]
card@desc@c_30075_srt4_rsp3	造成[fc]#result_coeff_pct_off_ev_0#[/]%伤害<br>获得#result_ev_1#层<color_orange>残光</><br>[fc]在$弃牌堆$生成#result_ev_2#张<cc><u>定位雷射L</u></>[/]
card@desc@c_30075_srt4_rsp4	造成#result_damage_pct_off_0#%伤害<br>$残光$[nfc]#result_ev_1#[/]<br>[fc]$击破$或回合开始时，移至手牌[/]
card@desc@c_30075_srt4_rsp5	造成[fc]#result_damage_pct_off_0#[/]%伤害<br>获得#result_ev_1#层<color_orange>残光</><br>[fc]将$坟墓$的[/][fc]<cc><u>定位雷射L</u></>[/][fc]移至手牌[/]
card@desc@c_30075_uni1	造成#result_coeff_ev_0#伤害<br>$韧性$伤害<cc>0.5</><br>若目标未被$击破$，则再发动<cc>1</>次
card@desc@c_30075_uni1_rsp1	造成[fc]#result_damage_pct_off_0#[/]%伤害<br>$韧性$伤害[fc]<cc>1</>[/]<br>若目标未被$击破$，则再发动<cc>1</>次
card@desc@c_30075_uni1_rsp2	造成[fc]#result_damage_pct_off_0#[/]%伤害<br>[fc]根据目标减少的$韧性$数值使伤害量+<cc>60</>%[/]<br>[fc](最多<cc>10</>)[/]
card@desc@c_30075_uni1_rsp3	造成#result_coeff_pct_off_ev_0#%伤害<br>[fc]附加#result_ev_1#层<color_orange>本能弱点</>[/]<br>[fc]持续#result_ev_2#回合，[/][fc]<cc><u>定位雷射</u></>[/][fc]伤害量+#cs_ev_2_0#%[/]
card@desc@c_30075_uni1_rsp4	造成#result_coeff_ev_0#伤害<br>[fc]在$抽牌堆$中生成#result_ev_1#张[/] [fc]<cc><u>定位雷射L</u></>[/][fc][/]
card@desc@c_30075_uni1_rsp5	[fc]回合结束时，对随机敌人造成#cs_ev_0_0#%伤害<br>持续#result_ev_0#回合，依移至手牌的[/][fc]<cc><u>定位雷射</u></>[/][fc]数，使伤害量+<cc>30</>%[/]
card@desc@c_30075_uni2	生成#result_ev_0#张<cc><u>定位雷射L</u></>
card@desc@c_30075_uni2_rsp2	生成#result_ev_0#张<cc><u>定位雷射L</u></>，[fc]该卡牌的$消灭$增加<cc>2</>[/]
card@desc@c_30075_uni2_rsp3	生成#result_ev_0#张<cc><u>定位雷射L</u></><br>[fc]$击破$时，[/][fc]生成#cs_ev_1_0#张[/][fc]<cc><u>定位雷射L</u></>[/]
card@desc@c_30075_uni2_rsp4	生成[fc]<cc>$X$</>+<cc>1</>张[/]<cc><u>定位雷射L</u></><br>赋予该卡牌[fc]$快速$[/]
card@desc@c_30075_uni2_rsp5	选择生成#result_ev_0#张发生独特灵光一闪的<cc><u>定位雷射</u></>
card@desc@c_30075_uni3	对随机敌人造成<br>#result_coeff_ev_0#×#result_ecv_0#伤害<br>每次打击造成$韧性$伤害#result_ev_1#
card@desc@c_30075_uni3_rsp1	对随机敌人造成[fc]#result_damage_pct_off_0#[/]%×#result_ecv_0#<br>伤害每次打击造成$韧性$伤害#result_ev_1#<br>[fc]用此卡牌击破时费用减少#cs_ev_2_0#[/]
card@desc@c_30075_uni3_rsp2	对随机敌人造成<br>#result_coeff_ev_0#伤害<br>每次打击造成$韧性$伤害#result_ev_1#<br>[fc]$保留$：直到使用前额外打击<cc>1</>次[/][fc]（最多<cc>5</>次）[/]
card@desc@c_30075_uni3_rsp3	对随机敌人造成<br>#result_coeff_pct_off_ev_1#%×#result_ecv_1#伤害<br>[fc]依打击目标数生成[/] [fc]#result_ev_0#张[/][fc]<cc><u>定位雷射L</u></>[/]
card@desc@c_30075_uni3_rsp4	对随机敌人造成<br>#result_coeff_pct_off_ev_0#%伤害<br>依[fc]手牌中[/][fc]<cc><u>定位雷射</u></>[/][fc]的数量#condition_count_value_stack_0_0#，额外打击<cc>1</>次[/]
card@desc@c_30075_uni3_rsp5	造成#result_coeff_ev_0#×#result_ecv_0#伤害<br>[fc]$击破$：再发动<cc>1</>次[/]
card@desc@c_30075_uni4	造成#result_coeff_ev_0#伤害<br>发动#result_ev_1#张$抽牌堆$与$坟墓$的<cc><u>定位雷射</u></>
card@desc@c_30084_bhc	$治愈$#result_coeff_ev_0#<br>下一张攻击卡牌的首次打击<br>伤害量<cc>{cal}#cs_ev_1_0#*#result_coeff_ev_1#{/}</>%增加<br>(最多{cal}#cs_tv_max_cs01_0867#*#cs_ev_1_0#{/}%)<br>创造卡牌<cc>1</>张$抽取$
card@desc@c_30084_cre1	$治愈$#result_coeff_ev_0#<br>获得#result_coeff_ev_1#层<color_orange>行动点数</>
card@desc@c_30084_cre2	$护盾$#result_coeff_ev_0#<br>下一张攻击卡牌的首次打击<br>伤害量<cc>{cal}#cs_ev_1_0#*#result_coeff_ev_1#{/}</>%增加<br>(最多{cal}#cs_tv_max_cs01_0867#*#cs_ev_1_0#{/}%)
card@desc@c_30084_cre3	$治愈$#result_coeff_ev_0#<br>创造卡牌#result_coeff_ev_1#张$抽取$
card@desc@c_30084_eps	选择生成创造卡牌<cc>1</>张<br>接下来<cc>2</>次自我技能使用时<br>追加生成<br>下一次使用的自我技能<br>费用<cc>2</>减少
card@desc@c_30084_eps_lbk	选择生成创造卡牌<cc>1</>张<br>接下来<cc>3</>次自我技能使用时追加生成<br>下一次使用的自我技能<br>费用<cc>3</>减少
card@desc@c_30084_srt1	$基于防御的伤害$#result_coeff_ev_0#
card@desc@c_30084_srt2	$治愈$#result_coeff_ev_0#
card@desc@c_30084_srt2_pot	$治愈$#result_coeff_ev_0#<br>$护盾$#result_coeff_ev_1#
card@desc@c_30084_srt3	$治愈$#result_coeff_ev_0#
card@desc@c_30084_srt3_pot	$治愈$#result_coeff_ev_0#<br>$护盾$#result_coeff_ev_1#
card@desc@c_30084_srt4	$治愈$#result_coeff_ev_0#<br>在$待抽卡牌$中<br>生成创造卡牌#result_ectc_1#张<br>其中#result_coeff_ev_2#张$抽取$
card@desc@c_30084_srt4_rsp1	$治愈$[fc]#result_coeff_ev_0#[/]<br>在$待抽卡牌$中<br>生成创造卡牌[fc]#result_ectc_1#[/]张<br>其中#result_coeff_ev_2#张$抽取$
card@desc@c_30084_srt4_rsp2	$治愈$#result_coeff_ev_0#<br>[fc]选择创造卡牌<cc>1</>张[/]<br>[fc]在手牌和$待抽卡牌$中各生成<cc>1</>张[/]
card@desc@c_30084_srt4_rsp3	[fc]$抽取$#result_coeff_ev_0#<br>预测将要生成的创造卡牌[/]<br>生成创造卡牌[nfc]<cc>1</>[/]张<br>[fc]若预测正确<br>在$待抽卡牌$中生成剩余卡牌[/]
card@desc@c_30084_srt4_rsp3_mut1	$治愈$#result_coeff_ev_2#<br>$行动点数$<cc>1</>
card@desc@c_30084_srt4_rsp3_mut2	$护盾$#result_coeff_ev_2#<br>下一张攻击卡牌的首次打击<br>伤害量<cc>#cs_ev_0_0#</>%增加<br>(最多{cal}#cs_tv_max_cs01_0867#*#cs_ev_0_0#{/}%)
card@desc@c_30084_srt4_rsp3_mut3	$治愈$#result_coeff_ev_2#<br>创造卡牌<cc>1</>张$抽取$
card@desc@c_30084_srt4_rsp4	在$待抽卡牌$中<br>生成创造卡牌[fc]#result_ectc_0#[/]张<br>其中#result_coeff_ev_1#张$抽取$<br>[fc]随机自身卡牌#result_ectc_2#张<br>$保存$效果发动<cc>2</>次[/]
card@desc@c_30084_srt4_rsp5	生成创造卡牌[nfc]#result_ectc_0#[/]张<br>[fc]$行动点数$为<cc>0</>时<br>在手牌和$待抽卡牌$中<br>各生成创造卡牌#cs_ectc_1_0#张<br>(每回合<cc>1</>次)[/]
card@desc@c_30084_uni1	创造卡牌#result_coeff_ev_0#张$抽取$<br>该卡牌的随机效果<br><cc>1</>回合内<cc>2</>倍
