id	text
card@desc@1004006_81_pt1_13	造成#monster_ev_0#的伤害、$削弱$#basic_ev_1#
card@desc@1004007_01_pt1_10	召唤<cc>1</>个白色猎犬<br>$饥饿$#basic_ev_1#
card@desc@1004007_01_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1004007_01_pt1_12	造成#monster_ev_0#×#result_ecv_0#的伤害、$脆弱$#basic_ev_1#
card@desc@1004007_01_pt1_13	对所有怪物$恢复#1$此怪物最大HP的#basic_ev_0#%<br>$饥饿$#basic_ev_1#
card@desc@1004008_01_pt1_10	$表露愤怒$#basic_ev_0#
card@desc@1004008_01_pt1_11	造成#monster_ev_0#的伤害
card@desc@1004008_01_pt1_12	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1004008_01_pt1_13	$表露愤怒$#basic_ev_0#
card@desc@1004008_01_pt2_10	$恢复#1$最大HP#basic_ev_0#%的HP
card@desc@1004008_01_pt2_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1004008_80_pt1_10	？？？？
card@desc@1004008_80_pt2_10	造成#monster_ev_0#的伤害
card@desc@1004008_80_pt2_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1004008_80_pt2_12	$护盾$#monster_ev_0#<br>$鲁莽#2$#basic_ev_1#
card@desc@1004008_80_pt2_13	造成#monster_ev_0#的伤害<br>$削弱$#basic_ev_1#
card@desc@1004008_80_pt3_10	准备进行下次攻击。
card@desc@1004008_80_pt4_10	造成#monster_ev_0#的伤害
card@desc@1004008_80_pt5_10	？？？？
card@desc@1004008_80_pt5_11	所有战斗员获得压力
card@desc@1004008_80_pt5_12	恢复#basic_ev_0#%
card@desc@1004009_01_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1004009_01_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害、$削弱$#basic_ev_1#
card@desc@1004009_01_pt1_12	$虚无$#basic_ev_0#、$士气$#basic_ev_1#
card@desc@1004009_01_pt2_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1004009_01_pt2_11	造成#monster_ev_0#×#result_ecv_0#的伤害、$削弱$#basic_ev_1#、$损伤$#basic_ev_2#
card@desc@1004009_01_pt2_12	造成#monster_ev_0#×#result_ecv_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1004009_01_pt2_13	$虚无$#basic_ev_0#<br>$士气$#basic_ev_1#
card@desc@1004010_01_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1004010_01_pt1_11	$削弱$#basic_ev_0#<br>在$抽牌堆$中生成<cc>#basic_ev_1#</>张<cc><u>锐利耳鸣</u></>
card@desc@1004010_01_pt2_10	无行动
card@desc@1004010_80_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1004010_80_pt1_11	在$抽牌堆$中生成<cc>1</>张<cc></u>锐利耳鸣</><u>
card@desc@1004010_80_pt2_10	无行动
card@desc@1004011_01_pt1_10	$渴望$#basic_ev_0#
card@desc@1004011_01_pt1_11	造成#monster_ev_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1004011_01_pt1_12	造成#monster_ev_0#的伤害、$损伤$#basic_ev_1#
card@desc@1004012_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1004012_01_pt1_11	$削弱$#basic_ev_0#、$脆弱$#basic_ev_1#
card@desc@1004015_01_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1004015_01_pt1_11	所有怪物$护盾$#monster_ev_0#
card@desc@1004015_01_pt2_10	无行动
card@desc@1004016_01_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1004016_01_pt1_11	生成#basic_ev_0#张<cc><u>教母之礼</u></>
card@desc@1004017_01_pt1_10	$削弱$#basic_ev_0#
card@desc@1004017_01_pt1_11	造成#monster_ev_0#的伤害
card@desc@1004017_01_pt1_12	$饥饿怪声$#basic_ev_0#、$士气$#basic_ev_1#
card@desc@1004017_01_pt1_13	造成#monster_ev_0#的伤害，依$饥饿$的数量，额外打击<cc>1</>次
card@desc@1004017_80_pt1_11	$吸血伤害$#monster_ev_0#
card@desc@1004017_80_pt1_13	造成#monster_ev_0#×#result_ecv_0#的伤害<br>依$饥饿$的数量，额外打击<cc>1</>次
card@desc@1004018_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1004018_01_pt1_11	赋予嚎叫浪子$护盾$#monster_ev_0#
card@desc@1004018_01_pt1_12	造成#monster_ev_0#的伤害<br>此怪物死亡
card@desc@1004018_09_pt1_10	造成#monster_ev_0#的伤害
card@desc@1004018_09_pt1_11	所有怪物$护盾$#monster_ev_0#
card@desc@1004018_10_pt1_10	造成#monster_ev_0#的伤害
card@desc@1004018_10_pt1_11	赋予嚎叫浪子$黏液质$#basic_ev_0#
card@desc@1004018_10_pt1_12	造成#monster_ev_0#的伤害<br>此怪物死亡
card@desc@1004019_01_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害<br>对随机忠诚的保姆下达$自爆命令$<cc>1</>
card@desc@1004019_01_pt1_11	$护盾$#monster_ev_0#<br>、$脆弱$#basic_ev_1#
card@desc@1004019_01_pt1_12	召唤#basic_ev_0#个忠诚的保姆<br>$灵体化#1$#basic_ev_1#、$士气$#basic_ev_2#
card@desc@1004019_01_pt2_10	造成#monster_ev_0#×#result_ecv_0#的伤害<br>对随机忠诚的保姆$自爆命令$<cc>1</>
card@desc@1004019_01_pt2_11	召唤#basic_ev_0#个忠诚的保姆<br>$灵体化#1$#basic_ev_1#、$士气$#basic_ev_2#
card@desc@1004019_10_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害<br>对随机忠诚的保姆$自爆命令$<cc>1</>
card@desc@1004019_10_pt1_11	$士气$#basic_ev_0#<br>$脆弱$#basic_ev_1#
card@desc@1004019_10_pt1_12	召唤#basic_ev_0#个忠诚的保姆<br>$黏性皮肤$#basic_ev_1#
card@desc@1004019_10_pt2_10	造成#monster_ev_0#的伤害×#basic_ecv_0#<br>$士气$#basic_ev_1#
card@desc@1004019_80_pt1_12	召唤#basic_ev_0#个忠诚的保姆
card@desc@1004020_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1004020_01_pt1_11	其他怪物$饥饿$#basic_ev_0#
card@desc@1004020_01_pt1_12	转变成无法克制的食欲
card@desc@1004021_01_pt1_10	造成#monster_ev_0#的伤害、$脆弱$#basic_ev_1#
card@desc@1004021_01_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1004021_01_pt1_12	$饥饿$#basic_ev_0#
card@desc@1005001_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1005001_01_pt1_11	在$抽牌堆$中生成#basic_ev_0#张<cc><u>触电</u></>
card@desc@1005001_20_pt1_10	造成#monster_ev_0#的伤害
card@desc@1005001_20_pt1_11	在$抽牌堆$中生成#basic_ev_0#张<cc><u>触电</u></>
card@desc@1005002_01_pt1_10	获得#monster_ev_0#$护盾$、$士气$#basic_ev_1#
card@desc@1005002_01_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005002_01_pt1_12	造成#monster_ev_0#的伤害<br>$护盾$#monster_ev_1#
card@desc@1005002_20_pt1_10	获得#monster_ev_0#$护盾$、$士气$#basic_ev_1#
card@desc@1005002_20_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005002_20_pt1_12	造成#monster_ev_0#的伤害<br>$护盾$#monster_ev_1#
card@desc@1005003_01_pt1_10	$脆弱$#basic_ev_0#
card@desc@1005003_01_pt1_11	造成#monster_ev_0#的伤害
card@desc@1005003_01_pt2_10	$士气$#basic_ev_0#
card@desc@1005003_01_pt3_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005003_20_pt1_10	$脆弱$#basic_ev_0#
card@desc@1005003_20_pt2_10	$士气$#basic_ev_0#
card@desc@1005003_20_pt2_11	造成#monster_ev_0#×#result_ecv_0#的伤害、$脆弱$#basic_ev_1#
card@desc@1005003_20_pt2_12	造成#monster_ev_0#×#result_ecv_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1005003_20_pt3_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005003_20_pt3_11	$坚硬的骨骼$#basic_ev_0#、$燃烧$#basic_ev_1#、$士气$#basic_ev_2#
card@desc@1005004_01_pt1_10	根据攻击卡牌的费用赋予探索欲
card@desc@1005004_01_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005004_01_pt1_12	造成#monster_ev_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1005004_20_pt1_10	根据攻击卡牌的费用赋予$探索欲$
card@desc@1005004_20_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005004_20_pt1_12	造成#monster_ev_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1005005_01_pt1_10	赋予$弃牌堆$中的所有卡牌$使用滞留$
card@desc@1005005_01_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1005005_01_pt1_12	$护盾$#monster_ev_0#<br>、$脆弱$#basic_ev_1#
card@desc@1005005_01_pt1_13	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005005_20_pt1_10	赋予$弃牌堆$中的所有卡牌$使用滞留$
card@desc@1005005_20_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1005005_20_pt1_12	$护盾$#monster_ev_0#<br>、$脆弱$#basic_ev_1#
card@desc@1005005_20_pt1_13	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005006_01_pt1_10	$士气$#basic_ev_0#<br>、$咆哮的反作用力$#basic_ev_1#
card@desc@1005006_01_pt1_11	造成#monster_ev_0#的伤害
card@desc@1005006_01_pt1_12	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005006_01_pt1_13	$士气$#basic_ev_0#
card@desc@1005006_01_pt2_10	$准备作乱$#basic_ev_0#
card@desc@1005006_01_pt3_10	造成#monster_ev_0#×#result_ecv_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1005006_01_pt4_10	造成#monster_ev_0#的伤害
card@desc@1005007_01_pt1_10	$逼近的恐惧$#basic_ev_0#
card@desc@1005007_01_pt2_10	造成#monster_ev_0#的伤害、$脆弱$#basic_ev_1#
card@desc@1005007_01_pt3_10	获得#monster_ev_0#$护盾$、$士气$#basic_ev_1#
card@desc@1005007_01_pt4_10	造成#monster_ev_0#的伤害<br>在$抽牌堆$中生成#basic_ev_1#张<cc><u>出血</u></>
card@desc@1005007_01_pt5_10	无行动
card@desc@1005007_01_pt6_10	$绝对无敌$#basic_ev_0#、$士气$#basic_ev_1#
card@desc@1005007_01_pt6_11	造成#monster_ev_0#×#result_ecv_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1005008_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1005008_01_pt1_11	所有怪物$护盾$#monster_ev_0#、$士气$#basic_ev_1#
card@desc@1005008_01_pt2_10	造成#monster_ev_0#×#result_ecv_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1005008_20_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005008_20_pt1_11	所有怪物$护盾$#basic_ev_0#、$士气$#basic_ev_1#
card@desc@1005008_20_pt2_10	造成#monster_ev_0#×#result_ecv_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1005009_01_pt1_10	复活为精灵凤凰
card@desc@1005010_01_pt1_10	无行动
card@desc@1005010_01_pt2_10	造成#monster_ev_0#的伤害
card@desc@1005011_01_pt1_10	召唤<cc>2</>个火山弹<br>$护盾$#monster_ev_1#
card@desc@1005011_01_pt1_11	召唤<cc>2</>个火山弹<br>$护盾$#monster_ev_1#
card@desc@1005011_01_pt1_12	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005011_01_pt1_13	造成#monster_ev_0#的伤害<br>$护盾$#monster_ev_1#
card@desc@1005012_01_pt1_10	$护盾$#monster_ev_0#、$不屈$#basic_ev_1#
card@desc@1005012_01_pt1_11	造成#monster_ev_0#的伤害
card@desc@1005012_01_pt1_12	获得相当于$不屈$数量的$士气$，移除$不屈$
card@desc@1005012_01_pt2_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005012_01_pt2_11	获得相当于$士气$数量的$不屈$，移除$士气$
card@desc@1005012_09_pt1_10	无行动
card@desc@1005012_20_pt1_10	$护盾$#monster_ev_0#、$不屈$#basic_ev_1#
card@desc@1005012_20_pt1_11	造成#monster_ev_0#的伤害
card@desc@1005012_20_pt1_12	获得相当于$不屈$数量的$士气$，移除$不屈$
card@desc@1005012_20_pt2_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005012_20_pt2_11	获得相当于$士气$数量的$不屈$，移除$士气$
card@desc@1005012_21_pt1_10	$护盾$#monster_ev_0#、$不屈$#basic_ev_1#
card@desc@1005012_21_pt1_11	造成#monster_ev_0#的伤害
card@desc@1005012_21_pt1_12	获得相当于$不屈$数量的$士气$，移除$不屈$
card@desc@1005012_21_pt2_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005012_21_pt2_11	获得相当于$士气$数量的$不屈$，移除$士气$
card@desc@1005014_01_pt1_10	$恢复#1$最大HP的<cc>20</>%、$士气$<cc>2</>、变更为妖精换生灵
card@desc@1005015_01_pt1_01	所有怪物$士气$#basic_ev_1#
card@desc@1005015_01_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005015_01_pt1_11	获得#monster_ev_0#$护盾$、$士气$#basic_ev_1#
card@desc@1005015_20_pt1_01	所有怪物$士气$#basic_ev_1#
card@desc@1005015_20_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005015_20_pt1_11	获得#monster_ev_0#$护盾$、$士气$#basic_ev_1#
card@desc@1005016_01_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005016_01_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005016_01_pt1_12	$士气$#basic_ev_0#
card@desc@1005016_20_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005016_20_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005016_20_pt1_12	$士气$#basic_ev_0#
card@desc@1005017_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1005017_01_pt1_11	$士气$#basic_ev_0#
card@desc@1005017_20_pt1_10	造成#monster_ev_0#的伤害
card@desc@1005017_20_pt1_11	$士气$#basic_ev_0#
card@desc@1005017_22_pt1_10	造成#monster_ev_0#的伤害
card@desc@1005017_22_pt1_11	$士气$#basic_ev_0#
card@desc@1005017_22_pt2_10	无行动
card@desc@1005019_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1005019_01_pt1_11	$士气$#basic_ev_1#<br>在$抽牌堆$中生成#basic_ev_0#张<cc><u>耳鸣</u></>
card@desc@1005020_01_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005020_01_pt1_11	$士气$#basic_ev_1#<br>在$抽牌堆$中生成#basic_ev_0#张<cc><u>灼伤</u></>
card@desc@1005021_01_pt1_10	$荒芜吐息$#basic_ev_0#、$荒芜之风$#basic_ev_1#
card@desc@1005021_01_pt1_11	$护盾$#monster_ev_0#<br>、$脆弱$#basic_ev_1#、$损伤$#basic_ev_2#
card@desc@1005021_01_pt1_12	造成#monster_ev_0#×#result_ecv_0#的伤害<br>生成#basic_ev_1#张<cc><u>污染</u></>
card@desc@1005021_01_pt1_13	造成#monster_ev_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1005021_01_pt2_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005021_20_pt1_10	$荒芜吐息$#basic_ev_0#、$荒芜之风$#basic_ev_1#
card@desc@1005021_20_pt1_11	$护盾$#monster_ev_0#<br>、$脆弱$#basic_ev_1#、$损伤$#basic_ev_2#
card@desc@1005021_20_pt1_12	造成#monster_ev_0#×#result_ecv_0#的伤害<br>生成#basic_ev_1#张<cc><u>污染</u></>
card@desc@1005021_20_pt1_13	造成#monster_ev_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1005021_20_pt2_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1005022_01_pt1_10	$茎干缠绕$#basic_ev_0#
card@desc@1005022_01_pt1_11	造成#monster_ev_0#的伤害
card@desc@1005022_01_pt1_12	$护盾$#basic_ev_0#、$士气$#basic_ev_1#
card@desc@1005022_01_pt1_13	造成#monster_ev_0#的伤害、$脆弱$#basic_ev_1#
card@desc@1005022_50_pt1_10	$茎干硬化$<cc>5</>
card@desc@1005022_50_pt1_11	造成#monster_ev_0#的伤害
card@desc@1006001_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1006001_01_pt1_11	获得#monster_ev_0#$护盾$、$士气$#basic_ev_1#
card@desc@1006002_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1006002_01_pt2_10	造成#monster_ev_0#的伤害
card@desc@1006002_01_pt2_11	$毒囊$#basic_ev_0#
card@desc@1006003_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1006003_01_pt1_11	对手牌中的随机<cc>2</>张卡牌附加$使用滞留$
card@desc@1006004_01_pt1_10	造成#monster_ev_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1006004_01_pt1_11	造成#monster_ev_0#的伤害<br>在$抽牌堆$中生成#basic_ev_1#张<cc><u>出血</u></>
card@desc@1006004_01_pt1_12	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1006005_01_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1006005_01_pt1_11	$愤怒$#basic_ev_0#
card@desc@1006005_01_pt2_10	造成#monster_ev_0#的伤害、$脆弱$#basic_ev_1#<br>、移除$愤怒$
card@desc@1006005_02_pt1_10	逃走
card@desc@1006005_80_pt1_11	造成#monster_ev_0#的伤害
card@desc@1006005_80_pt1_12	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1006005_80_pt1_13	$士气$#basic_ev_0#
card@desc@1006006_01_pt1_10	在$弃牌堆$中生成#basic_ev_0#张<cc><u>触电</u></>
card@desc@1006006_01_pt1_11	造成#monster_ev_0#的伤害<br>$抽取$#basic_ev_1#
card@desc@1006007_01_pt1_01	$湿滑$#basic_ev_0#
card@desc@1006007_01_pt1_10	召唤<cc>2</>个水球
card@desc@1006007_01_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1006007_01_pt1_12	召唤<cc>3</>个水球
card@desc@1006007_01_pt1_13	造成#monster_ev_0#的伤害
card@desc@1006008_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1006008_01_pt1_11	$士气$#basic_ev_0#
card@desc@1006008_01_pt2_10	造成#monster_ev_0#的伤害
card@desc@1006009_01_pt1_10	$士气$减少#basic_ev_0#、$决心$减少#basic_ev_1#
card@desc@1006009_01_pt1_11	造成#monster_ev_0#的伤害
card@desc@1006010_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1006010_01_pt1_11	随机对<cc>1</>张卡牌赋予$抑制使用$
card@desc@1006011_01_pt1_10	其他怪物$士气$#basic_ev_0#
card@desc@1006011_01_pt2_10	无行动
card@desc@1006011_01_pt3_10	造成#monster_ev_0#的伤害、$脆弱$#basic_ev_1#
card@desc@1006012_01_pt1_10	$脆弱$#basic_ev_0#、$削弱$#basic_ev_1#、赋予所有阴郁兽野性#basic_ev_2#
card@desc@1006012_01_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1006012_01_pt1_12	对所有阴郁兽$野性$#basic_ev_0#<br>$召唤术$#basic_ev_1#
card@desc@1006013_01_pt1_10	$焦虑$#basic_ev_0#<br>$护盾$#monster_ev_1#
card@desc@1006013_01_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1006013_01_pt1_12	$士气$#basic_ev_0#<br>$损伤$#basic_ev_1#
card@desc@1006013_80_pt1_10	$士气$#basic_ev_0#<br>$损伤$#basic_ev_1#
card@desc@1006013_80_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1006014_50_pt1_10	造成#monster_ev_0#的伤害
card@desc@1006014_50_pt1_11	$士气$#basic_ev_0#
card@desc@1006014_50_pt1_12	$脆弱$#basic_ev_0#、$削弱$#basic_ev_1#、$损伤$#basic_ev_2#
card@desc@1006014_50_pt2_10	造成#monster_ev_0#的伤害<br>$士气$#basic_ev_1#
card@desc@1006014_50_pt2_11	造成#monster_ev_0#的伤害
card@desc@1006014_50_pt2_12	$士气$减少#basic_ev_0#、$决心$减少#basic_ev_1#
card@desc@1006015_01_pt1_10	$护盾$#monster_ev_0#<br>在$抽牌堆$中生成#basic_ev_1#张<cc><u>出血</u></>
card@desc@1006015_01_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1006015_01_pt1_12	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1006015_01_pt2_10	$士气$#basic_ev_0#、$决心$#basic_ev_1#
card@desc@1006015_01_pt2_11	造成#monster_ev_0#×#result_ecv_0#的伤害<br>$护盾$#monster_ev_1#
card@desc@1006016_01_pt1_10	无行动
card@desc@1006016_01_pt2_10	造成#monster_ev_0#的伤害<br>$护盾$#monster_ev_1#
card@desc@1006016_01_pt2_11	$决心$#basic_ev_0#、$不屈$#basic_ev_1#
card@desc@1006016_01_pt2_12	$护盾$#monster_ev_0#<br>在$弃牌堆$中生成#basic_ev_1#张<cc><u>伤口</u></>
card@desc@1006016_01_pt2_13	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1006016_01_pt2_14	在$弃牌堆$中生成#basic_ev_0#张<cc><u>伤口</u></>
card@desc@1006016_01_pt2_15	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1006016_01_pt3_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1006017_01_pt1_10	造成#monster_ev_0#的伤害<br>$野性$#basic_ev_1#
card@desc@1006017_01_pt1_11	造成#monster_ev_0#的伤害
card@desc@1006017_01_pt1_12	$野性解放$#basic_ev_0#、$护盾$#monster_ev_1#
card@desc@1006017_01_pt2_10	造成#monster_ev_0#的伤害
card@desc@1006018_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1006018_01_pt1_11	$削弱$#basic_ev_0#
card@desc@1006018_01_pt1_12	获得#monster_ev_0#$护盾$、$士气$#basic_ev_1#
card@desc@1006019_01_pt1_10	所有怪物$护盾$#monster_ev_0#
card@desc@1006019_01_pt1_11	造成#monster_ev_0#的伤害<br>此怪物死亡
card@desc@1006020_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1006020_01_pt1_11	造成#monster_ev_0#的伤害
card@desc@1006021_88_pt1_10	造成#monster_ev_0#的伤害、所有怪物$士气$#basic_ev_1#
card@desc@1006021_88_pt1_11	造成#monster_ev_0#的伤害、$脆弱$#basic_ev_1#
card@desc@1006022_88_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@1006022_88_pt1_11	所有怪物$护盾$#monster_ev_0#
card@desc@1006026_01_pt1_10	造成#monster_ev_0#的伤害
card@desc@1006026_01_pt1_11	造成#monster_ev_0#的伤害
card@desc@1006026_01_pt1_12	造成#monster_ev_0#的伤害
card@desc@1006026_01_pt2_10	造成#monster_ev_0#的伤害<br>此怪物死亡
card@desc@1007021_01_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害，$抽取$#basic_ev_1#
card@desc@1007021_01_pt1_11	$脆弱$#basic_ev_0#、$损伤$#basic_ev_1#、随机战斗员压力增加#basic_ev_2#
card@desc@1007021_01_pt2_10	造成#monster_ev_0#×#result_ecv_0#的伤害、随机战斗员压力增加#basic_ev_1#、抽取#basic_ev_2#
card@desc@1007021_80_pt1_00@ballon	触发「需要……新的……宿主」
card@desc@1007021_80_pt1_10	造成#monster_ev_0#的伤害
card@desc@1007021_80_pt1_11	造成#monster_ev_0#的伤害、$脆弱$#basic_ev_1#
card@desc@20002_hidden_card	战斗结束时，HP恢复<cc>6</>%
card@desc@20016_1_hidden_card	赋予一回合内第一个攻击的敌人<br>$削弱$+#cs_ev_0_0#
card@desc@20016_2_hidden_card	赋予一回合内第一个攻击的敌人$固定伤害$+#cs_ev_0_0#%
card@desc@2100101_04_pt1_10	造成#monster_ev_0#的伤害
card@desc@2100101_04_pt1_12	造成#monster_ev_0#的伤害<br>生成<cc>1</>张<cc><u>冤魂</u></>
card@desc@2100101_04_pt3_10	造成#monster_ev_0#的伤害
card@desc@2100101_80_pt1_10	造成#monster_ev_0#的伤害
card@desc@2100101_80_pt1_11	造成#monster_ev_0#的伤害
card@desc@2100101_80_pt2_10	无行动
card@desc@2100101_80_pt2_11	造成#monster_ev_0#的伤害
card@desc@2100101_80_pt2_11@ballon	咳喔喔喔！
card@desc@2100101_81_pt1_10	造成#monster_ev_0#的伤害
card@desc@2100101_81_pt1_11	造成#monster_ev_0#的伤害
card@desc@2100101_82_pt1_10	造成#monster_ev_0#的伤害、$损伤$#basic_ev_1#
card@desc@2100101_82_pt1_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@2100101_82_pt2_10	无行动
card@desc@2100101_83_pt1_10	无行动
card@desc@2100101_83_pt2_10	造成#monster_ev_0#的伤害、$损伤$#basic_ev_1#
card@desc@2100101_83_pt2_11	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@2100108_01_pt1_10	生存者伤害#monster_ev_0#<br>$恢复#1$#basic_ev_1#、$士气$#basic_ev_2#
card@desc@2100108_01_pt2_10	$吸血伤害$#monster_ev_0#
card@desc@2100108_01_pt3_10	生存者伤害#monster_ev_0#<br>$恢复#1$#basic_ev_1#、$士气$#basic_ev_2#
card@desc@2100108_01_pt4_10	$吸血伤害$#monster_ev_0#
card@desc@2100108_02_pt1_10	生存者伤害#monster_ev_0#<br>$恢复#1$#basic_ev_1#、$士气$#basic_ev_2#
card@desc@2100108_02_pt2_10	$吸血伤害$#monster_ev_0#
card@desc@2100108_02_pt3_10	生存者伤害#monster_ev_0#<br>$恢复#1$#basic_ev_1#、$士气$#basic_ev_2#
card@desc@2100108_02_pt4_10	$吸血伤害$#monster_ev_0#
card@desc@2100108_03_pt1_10	$吸血伤害$#basic_ev_0#<br>$士气$#basic_ev_1#
card@desc@2100108_80_pt1_10	造成#monster_ev_0#的伤害
card@desc@2100108_80_pt1_11	造成#monster_ev_1#的伤害<br>$士气$#basic_ev_0#
card@desc@2100110_02_pt1_10	造成#monster_ev_0#×#result_ecv_0#的伤害
card@desc@2100110_02_pt1_11	造成#monster_ev_0#的伤害、$损伤$#basic_ev_1#
card@desc@2100110_02_pt1_12	造成#monster_ev_0#的伤害、$损伤$#basic_ev_1#
card@desc@2100110_02_pt2_10	造成#monster_ev_0#的伤害、$损伤$#basic_ev_1#
card@desc@2100110_02_pt2_11	造成#monster_ev_0#的伤害、$损伤$#basic_ev_1#
card@desc@2100110_02_pt2_12	造成#monster_ev_0#的伤害、$损伤$#basic_ev_1#
card@desc@2100110_02_pt3_10	造成#monster_ev_0#的伤害、$损伤$#basic_ev_1#
card@desc@2100110_02_pt3_11	造成#monster_ev_0#的伤害、$损伤$#basic_ev_1#
card@desc@2100110_02_pt3_12	造成#monster_ev_0#的伤害、$损伤$#basic_ev_1#
card@desc@2100110_02_pt4_10	造成#monster_ev_0#的伤害、$损伤$#basic_ev_1#
card@desc@2100110_02_pt4_11	造成#monster_ev_0#的伤害、$损伤$#basic_ev_1#
card@desc@2100110_02_pt4_12	造成#monster_ev_0#×#result_ecv_0#的伤害
